station_id,value,date,device_id,name,location
S117,28.8,2024-05-13,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.2,2024-05-13,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.7,2024-05-13,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.9,2024-05-13,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,26.7,2024-05-13,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.6,2024-05-13,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.1,2024-05-13,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.4,2024-05-13,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.6,2024-05-13,,,
S24,30.1,2024-05-13,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.8,2024-05-13,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,32.6,2024-05-13,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,33.6,2024-05-14,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,33.1,2024-05-14,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,33.6,2024-05-14,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.8,2024-05-14,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,34.1,2024-05-14,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,32.8,2024-05-14,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.0,2024-05-14,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.1,2024-05-14,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.6,2024-05-14,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.6,2024-05-14,,,
S24,33.1,2024-05-14,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,33.1,2024-05-14,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,33.1,2024-05-14,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.9,2024-05-15,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.4,2024-05-15,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.6,2024-05-15,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-05-15,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.5,2024-05-15,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.0,2024-05-15,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.4,2024-05-15,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.9,2024-05-15,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.9,2024-05-15,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.6,2024-05-15,,,
S24,31.5,2024-05-15,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.0,2024-05-15,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.4,2024-05-15,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.9,2024-05-16,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,26.7,2024-05-16,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,26.0,2024-05-16,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.9,2024-05-16,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.6,2024-05-16,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,27.2,2024-05-16,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,28.0,2024-05-16,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,27.6,2024-05-16,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.5,2024-05-16,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,25.9,2024-05-16,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.0,2024-05-16,,,
S24,28.0,2024-05-16,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,27.8,2024-05-16,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,26.6,2024-05-16,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.9,2024-05-17,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.4,2024-05-17,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.8,2024-05-17,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-05-17,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.8,2024-05-17,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.1,2024-05-17,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.8,2024-05-17,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.3,2024-05-17,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.0,2024-05-17,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.8,2024-05-17,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.7,2024-05-17,,,
S24,32.1,2024-05-17,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.5,2024-05-17,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.0,2024-05-18,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.0,2024-05-18,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.0,2024-05-18,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.0,2024-05-18,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,30.8,2024-05-18,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,30.9,2024-05-18,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.3,2024-05-18,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.7,2024-05-18,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.0,2024-05-18,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.4,2024-05-18,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2024-05-18,,,
S24,29.6,2024-05-18,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.1,2024-05-18,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.4,2024-05-19,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.9,2024-05-19,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.5,2024-05-19,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.6,2024-05-19,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2024-05-19,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,30.8,2024-05-19,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.7,2024-05-19,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.2,2024-05-19,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.0,2024-05-19,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.6,2024-05-19,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.2,2024-05-19,,,
S24,31.8,2024-05-19,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.1,2024-05-19,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,26.3,2024-05-20,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,27.9,2024-05-20,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,26.8,2024-05-20,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.3,2024-05-20,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,26.8,2024-05-20,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,27.3,2024-05-20,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,28.5,2024-05-20,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.7,2024-05-20,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.4,2024-05-20,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.4,2024-05-20,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.4,2024-05-20,,,
S24,26.5,2024-05-20,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,26.9,2024-05-20,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.9,2024-05-21,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.6,2024-05-21,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.8,2024-05-21,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.7,2024-05-21,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2024-05-21,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.0,2024-05-21,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,28.3,2024-05-21,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.4,2024-05-21,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.9,2024-05-21,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.3,2024-05-21,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.6,2024-05-21,,,
S24,31.0,2024-05-21,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.3,2024-05-21,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,25.8,2024-05-22,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,25.5,2024-05-22,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.9,2024-05-22,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.6,2024-05-22,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.7,2024-05-22,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,29.0,2024-05-22,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,26.0,2024-05-22,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,25.9,2024-05-22,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.9,2024-05-22,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.9,2024-05-22,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,26.4,2024-05-22,,,
S24,27.9,2024-05-22,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,25.6,2024-05-22,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.1,2024-05-23,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.5,2024-05-23,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.7,2024-05-23,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-05-23,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.1,2024-05-23,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,31.9,2024-05-23,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.9,2024-05-23,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.1,2024-05-23,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.9,2024-05-23,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.2,2024-05-23,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.9,2024-05-23,,,
S24,31.2,2024-05-23,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.7,2024-05-23,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.7,2024-05-24,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.1,2024-05-24,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.3,2024-05-24,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.0,2024-05-24,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.7,2024-05-24,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,30.5,2024-05-24,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,29.3,2024-05-24,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.2,2024-05-24,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.3,2024-05-24,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.1,2024-05-24,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.3,2024-05-24,,,
S24,30.2,2024-05-24,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,29.2,2024-05-24,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.6,2024-05-25,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.6,2024-05-25,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.7,2024-05-25,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.3,2024-05-25,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.9,2024-05-25,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,31.4,2024-05-25,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.6,2024-05-25,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.1,2024-05-25,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.4,2024-05-25,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.2,2024-05-25,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.1,2024-05-25,,,
S24,31.0,2024-05-25,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.1,2024-05-25,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.9,2024-05-26,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.3,2024-05-26,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.3,2024-05-26,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2024-05-26,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.0,2024-05-26,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.1,2024-05-26,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.7,2024-05-26,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.0,2024-05-26,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.3,2024-05-26,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.5,2024-05-26,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.5,2024-05-26,,,
S24,30.9,2024-05-26,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,31.7,2024-05-26,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.1,2024-05-27,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.2,2024-05-27,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.4,2024-05-27,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,31.1,2024-05-27,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.3,2024-05-27,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.0,2024-05-27,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.1,2024-05-27,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.3,2024-05-27,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.8,2024-05-27,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.1,2024-05-27,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.9,2024-05-27,,,
S24,32.1,2024-05-27,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,33.4,2024-05-27,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.7,2024-05-28,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.9,2024-05-28,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.3,2024-05-28,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,31.1,2024-05-28,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.8,2024-05-28,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.5,2024-05-28,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.2,2024-05-28,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.3,2024-05-28,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.4,2024-05-28,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.8,2024-05-28,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2024-05-28,,,
S24,31.5,2024-05-28,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,31.1,2024-05-28,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.5,2024-05-29,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.2,2024-05-29,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.4,2024-05-29,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,31.2,2024-05-29,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.5,2024-05-29,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,34.8,2024-05-29,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,33.2,2024-05-29,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.5,2024-05-29,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.5,2024-05-29,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.4,2024-05-29,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.2,2024-05-29,,,
S24,32.3,2024-05-29,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.4,2024-05-29,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.7,2024-05-30,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.4,2024-05-30,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.8,2024-05-30,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.5,2024-05-30,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.8,2024-05-30,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,27.9,2024-05-30,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,29.2,2024-05-30,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.9,2024-05-30,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.6,2024-05-30,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.9,2024-05-30,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.1,2024-05-30,,,
S24,28.5,2024-05-30,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.4,2024-05-30,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.8,2024-05-30,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.0,2024-05-31,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.4,2024-05-31,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.8,2024-05-31,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2024-05-31,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,30.5,2024-05-31,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,31.4,2024-05-31,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.5,2024-05-31,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.5,2024-05-31,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.2,2024-05-31,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.2,2024-05-31,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.2,2024-05-31,,,
S24,30.0,2024-05-31,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.8,2024-05-31,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.1,2024-05-31,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,25.7,2024-06-01,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,26.1,2024-06-01,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.6,2024-06-01,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,25.8,2024-06-01,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,25.8,2024-06-01,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,26.5,2024-06-01,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,26.2,2024-06-01,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,26.2,2024-06-01,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,25.5,2024-06-01,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,25.5,2024-06-01,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,25.9,2024-06-01,,,
S24,25.2,2024-06-01,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,26.4,2024-06-01,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,25.6,2024-06-01,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.0,2024-06-02,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
